35.00,0.58,3.66,7.19,10.23,16.17,25.59,32.36
36.00,0.59,3.81,7.32,10.39,16.29,26.08,33.13
37.00,0.59,3.86,7.32,10.72,16.69,26.48,33.25
38.00,0.59,3.91,7.37,10.93,16.97,26.55,34.03
39.00,0.60,3.97,7.47,10.95,17.00,27.07,34.54
40.00,0.61,4.04,7.48,10.98,17.16,27.16,34.65
41.00,0.72,4.06,7.59,11.07,17.35,27.25,34.82
42.00,0.73,4.19,7.86,11.28,17.78,27.35,35.01
43.00,0.75,4.36,7.93,11.31,17.82,27.49,35.28
44.00,0.76,4.37,8.07,11.37,17.97,27.88,35.34
45.00,0.79,4.42,8.19,11.55,18.27,28.49,35.56
46.00,0.88,4.53,8.21,11.65,18.42,29.14,35.63
47.00,0.90,4.55,8.37,11.72,18.70,29.54,37.09
48.00,0.96,4.58,8.64,11.73,18.76,29.70,37.43
49.00,1.04,4.64,8.69,11.80,18.89,29.94,37.72
50.00,1.07,4.80,8.79,11.98,19.06,30.08,37.83
51.00,1.08,4.99,8.84,12.26,19.35,30.15,37.96
52.00,1.11,5.05,9.01,12.55,19.58,30.48,38.09
53.00,1.18,5.08,9.09,12.74,20.75,31.25,38.68
54.00,1.20,5.25,9.29,12.91,21.23,32.56,39.26
55.00,1.25,5.43,9.35,13.51,21.51,33.10,39.96
56.00,1.33,5.61,9.51,13.66,22.15,33.30,41.99
57.00,1.36,5.83,9.68,13.82,22.71,33.60,43.03
58.00,1.39,5.95,9.95,14.13,22.73,34.14,43.99
59.00,1.43,6.10,10.04,14.32,22.83,34.46,44.87
60.00,1.47,6.20,10.20,14.63,23.26,34.69,45.37
61.00,1.48,6.27,10.86,15.21,24.50,35.69,45.56
62.00,1.53,6.33,10.97,15.51,24.96,37.88,46.31
63.00,1.57,6.34,11.08,15.72,25.07,38.01,46.57
64.00,1.65,6.50,11.34,16.29,25.20,38.09,47.23
65.00,1.76,6.62,12.08,16.71,25.39,38.73,47.86
66.00,1.85,7.06,12.90,16.79,25.47,39.17,48.72
67.00,1.91,7.32,12.98,17.29,25.60,39.92,49.96
68.00,2.02,7.72,13.04,18.56,25.97,40.66,51.40
69.00,2.11,7.93,13.23,18.76,26.45,41.03,52.12
70.00,2.28,8.05,13.76,18.95,27.89,41.85,52.34
71.00,2.41,8.14,14.13,19.15,29.20,43.12,52.65
72.00,2.62,8.26,14.50,19.37,29.44,43.70,54.35
73.00,2.67,8.72,14.61,19.57,29.71,44.29,55.58
74.00,2.75,9.18,14.78,20.39,30.07,44.81,56.75
75.00,2.83,9.39,15.35,20.53,30.88,46.05,57.16
76.00,3.06,9.58,15.84,20.62,31.37,46.30,57.72
77.00,3.39,9.60,16.15,20.75,31.58,46.45,57.94
78.00,3.45,9.86,16.49,20.92,31.80,47.36,58.30
79.00,3.46,10.08,16.66,21.32,32.94,47.89,58.68
80.00,3.62,10.38,16.88,21.73,33.26,48.88,59.28
81.00,3.85,11.11,17.22,22.10,33.59,49.58,59.83
82.00,4.12,12.01,17.35,22.98,34.95,49.70,60.48
83.00,4.16,12.39,18.37,24.44,35.77,51.47,63.20
84.00,4.44,12.77,19.56,25.68,36.77,54.30,66.60
85.00,4.91,13.02,19.96,26.39,37.31,55.87,69.05
86.00,5.01,13.48,21.12,26.85,39.52,57.65,71.42
87.00,5.15,15.39,21.67,27.52,40.99,57.89,71.94
88.00,6.42,16.94,27.02,33.37,44.36,59.36,72.61
89.00,6.78,17.41,27.54,34.32,46.46,64.75,75.21
90.00,6.85,17.76,28.30,36.45,50.61,70.31,82.61
91.00,7.10,18.54,28.73,38.01,53.86,74.80,90.17
92.00,7.75,19.13,28.89,38.82,55.77,79.47,98.38
93.00,8.87,20.64,29.50,39.29,57.61,82.92,101.24
94.00,9.19,21.95,30.23,40.00,58.90,85.56,104.16
95.00,10.25,22.68,33.01,42.16,59.78,86.31,105.64
96.00,11.00,25.95,39.49,50.34,65.61,88.63,106.66
97.00,13.78,29.91,42.66,52.91,72.88,98.22,115.66
98.00,15.61,31.20,44.57,54.82,76.30,112.11,141.32
99.00,17.23,32.62,48.27,65.33,94.44,147.34,179.86
